Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
875-31-8302;B;Mandalay;Normal;Male;Sports and travel;9338;1;4669;98049;1/3/2019;13:07:00;Cash;9338;4761904762;4669;96
102-06-2002;C;Naypyitaw;Member;Male;Sports and travel;2525;5;63125;1325625;3/20/2019;17:52:00;Cash;12625;4761904762;63125;61
457-94-0464;B;Mandalay;Member;Male;Electronic accessories;8787;9;395415;8303715;1/31/2019;20:32:00;Ewallet;79083;4761904762;395415;56
629-42-4133;C;Naypyitaw;Normal;Male;Health and beauty;218;8;872;18312;2/19/2019;19:24:00;Cash;1744;4761904762;872;83
534-53-3526;A;Yangon;Normal;Female;Sports and travel;9476;4;18952;397992;2/11/2019;16:06:00;Ewallet;37904;4761904762;18952;78
307-04-2070;A;Yangon;Member;Female;Fashion accessories;3062;1;1531;32151;2/5/2019;14:14:00;Credit card;3062;4761904762;1531;41
468-99-7231;C;Naypyitaw;Normal;Female;Home and lifestyle;4401;8;17604;369684;3/3/2019;17:36:00;Cash;35208;4761904762;17604;88
516-77-6464;C;Naypyitaw;Member;Female;Health and beauty;1016;5;254;5334;2/24/2019;13:08:00;Ewallet;508;4761904762;254;41
404-91-5964;A;Yangon;Normal;Male;Electronic accessories;7458;7;26103;548163;2/4/2019;16:09:00;Credit card;52206;4761904762;26103;9
886-77-9084;C;Naypyitaw;Normal;Male;Electronic accessories;7189;8;28756;603876;2/19/2019;11:33:00;Ewallet;57512;4761904762;28756;55
790-38-4466;C;Naypyitaw;Normal;Female;Health and beauty;1099;5;27475;576975;1/23/2019;10:18:00;Credit card;5495;4761904762;27475;93
704-10-4056;C;Naypyitaw;Member;Male;Health and beauty;6047;3;90705;1904805;1/14/2019;10:55:00;Credit card;18141;4761904762;90705;56
497-37-6538;A;Yangon;Normal;Male;Sports and travel;5891;7;206185;4329885;1/17/2019;15:15:00;Ewallet;41237;4761904762;206185;97
651-96-5970;A;Yangon;Normal;Male;Fashion accessories;4641;1;23205;487305;3/3/2019;20:06:00;Credit card;4641;4761904762;23205;4
400-80-4065;C;Naypyitaw;Member;Male;Health and beauty;6855;4;1371;28791;2/15/2019;20:21:00;Credit card;2742;4761904762;1371;92
744-16-7898;B;Mandalay;Normal;Female;Home and lifestyle;9737;10;48685;1022385;1/15/2019;13:48:00;Credit card;9737;4761904762;48685;49
263-12-5321;A;Yangon;Member;Male;Electronic accessories;926;7;3241;68061;2/27/2019;12:52:00;Credit card;6482;4761904762;3241;93
702-72-0487;A;Yangon;Normal;Female;Electronic accessories;4661;2;4661;97881;2/26/2019;12:28:00;Credit card;9322;4761904762;4661;66
605-83-1050;B;Mandalay;Normal;Male;Fashion accessories;2718;2;2718;57078;3/15/2019;16:26:00;Ewallet;5436;4761904762;2718;43
443-60-9639;C;Naypyitaw;Member;Female;Home and lifestyle;6087;1;30435;639135;1/24/2019;13:24:00;Cash;6087;4761904762;30435;55
864-24-7918;A;Yangon;Member;Female;Sports and travel;2449;10;12245;257145;2/22/2019;15:15:00;Cash;2449;4761904762;12245;81
359-94-5395;B;Mandalay;Normal;Male;Health and beauty;9278;1;4639;97419;3/15/2019;10:50:00;Credit card;9278;4761904762;4639;98
401-09-4232;C;Naypyitaw;Member;Male;Home and lifestyle;8669;5;216725;4551225;2/11/2019;18:38:00;Ewallet;43345;4761904762;216725;94
751-15-6198;B;Mandalay;Normal;Male;Sports and travel;2301;6;6903;144963;1/12/2019;16:45:00;Ewallet;13806;4761904762;6903;79
324-41-6833;C;Naypyitaw;Member;Female;Electronic accessories;302;8;1208;25368;3/3/2019;19:30:00;Ewallet;2416;4761904762;1208;51
474-33-8305;C;Naypyitaw;Member;Male;Fashion accessories;6739;7;235865;4953165;3/23/2019;13:23:00;Ewallet;47173;4761904762;235865;69
759-29-9521;A;Yangon;Member;Female;Fashion accessories;4896;9;22032;462672;3/4/2019;11:27:00;Cash;44064;4761904762;22032;8
831-81-6575;B;Mandalay;Member;Female;Electronic accessories;7559;9;340155;7143255;2/23/2019;11:12:00;Cash;68031;4761904762;340155;8
220-68-6701;A;Yangon;Normal;Female;Home and lifestyle;7747;4;15494;325374;3/17/2019;16:36:00;Cash;30988;4761904762;15494;42
618-34-8551;A;Yangon;Normal;Female;Sports and travel;9318;2;9318;195678;1/16/2019;18:41:00;Credit card;18636;4761904762;9318;85
257-60-7754;A;Yangon;Normal;Female;Electronic accessories;5023;4;10046;210966;1/8/2019;17:12:00;Cash;20092;4761904762;10046;9
559-61-5987;B;Mandalay;Normal;Female;Health and beauty;1775;1;8875;186375;1/14/2019;10:38:00;Cash;1775;4761904762;8875;86
189-55-2313;C;Naypyitaw;Normal;Female;Fashion accessories;6218;10;3109;65289;1/31/2019;10:33:00;Ewallet;6218;4761904762;3109;6
565-91-4567;B;Mandalay;Normal;Male;Health and beauty;1075;8;43;903;3/15/2019;14:38:00;Ewallet;86;4761904762;43;62
380-60-5336;A;Yangon;Normal;Female;Electronic accessories;4026;10;2013;42273;2/24/2019;18:06:00;Credit card;4026;4761904762;2013;5
815-04-6282;C;Naypyitaw;Member;Female;Sports and travel;6497;5;162425;3410925;2/8/2019;12:52:00;Credit card;32485;4761904762;162425;65
674-56-6360;A;Yangon;Normal;Male;Electronic accessories;9515;1;47575;999075;3/22/2019;14:00:00;Cash;9515;4761904762;47575;6
778-34-2523;A;Yangon;Member;Female;Electronic accessories;4862;8;19448;408408;1/24/2019;10:57:00;Cash;38896;4761904762;19448;5
499-27-7781;B;Mandalay;Normal;Female;Food and beverages;5321;8;21284;446964;3/14/2019;16:45:00;Ewallet;42568;4761904762;21284;5
477-59-2456;C;Naypyitaw;Normal;Female;Fashion accessories;4544;7;15904;333984;1/23/2019;11:15:00;Cash;31808;4761904762;15904;92
832-51-6761;A;Yangon;Normal;Male;Food and beverages;3388;8;13552;284592;1/19/2019;20:29:00;Ewallet;27104;4761904762;13552;96
869-11-3082;B;Mandalay;Member;Male;Health and beauty;9616;4;19232;403872;1/27/2019;20:03:00;Credit card;38464;4761904762;19232;84
190-59-3964;B;Mandalay;Member;Male;Food and beverages;4716;5;1179;24759;2/3/2019;14:35:00;Credit card;2358;4761904762;1179;6
366-43-6862;B;Mandalay;Normal;Male;Electronic accessories;5289;4;10578;222138;3/25/2019;16:32:00;Ewallet;21156;4761904762;10578;67
186-43-8965;A;Yangon;Member;Female;Home and lifestyle;4768;2;4768;100128;2/24/2019;10:10:00;Credit card;9536;4761904762;4768;41
784-21-9238;C;Naypyitaw;Member;Male;Sports and travel;1017;1;5085;106785;2/7/2019;14:15:00;Cash;1017;4761904762;5085;59
276-75-6884;A;Yangon;Normal;Female;Health and beauty;6871;3;103065;2164365;3/4/2019;10:05:00;Cash;20613;4761904762;103065;87
109-86-4363;B;Mandalay;Member;Female;Sports and travel;6008;7;21028;441588;2/14/2019;11:36:00;Credit card;42056;4761904762;21028;45
569-76-2760;A;Yangon;Member;Female;Sports and travel;2201;4;4402;92442;1/29/2019;18:15:00;Credit card;8804;4761904762;4402;66
222-42-0244;B;Mandalay;Member;Female;Health and beauty;7211;9;324495;6814395;1/28/2019;13:53:00;Credit card;64899;4761904762;324495;77
760-53-9233;A;Yangon;Member;Male;Fashion accessories;4128;3;6192;130032;3/26/2019;18:37:00;Credit card;12384;4761904762;6192;85
538-22-0304;C;Naypyitaw;Normal;Male;Electronic accessories;6495;10;32475;681975;3/24/2019;18:27:00;Cash;6495;4761904762;32475;52
416-17-9926;A;Yangon;Member;Female;Electronic accessories;7422;10;3711;77931;1/1/2019;14:42:00;Credit card;7422;4761904762;3711;43
237-44-6163;A;Yangon;Normal;Male;Electronic accessories;1056;8;4224;88704;1/24/2019;17:43:00;Cash;8448;4761904762;4224;76
636-17-0325;B;Mandalay;Normal;Male;Health and beauty;6257;4;12514;262794;2/25/2019;18:37:00;Cash;25028;4761904762;12514;95
343-75-9322;B;Mandalay;Member;Female;Sports and travel;1185;8;474;9954;1/9/2019;16:34:00;Cash;948;4761904762;474;41
528-14-9470;A;Yangon;Member;Male;Health and beauty;913;1;4565;95865;2/14/2019;14:42:00;Ewallet;913;4761904762;4565;92
427-45-9297;B;Mandalay;Member;Female;Home and lifestyle;4073;7;142555;2993655;3/12/2019;11:01:00;Ewallet;28511;4761904762;142555;54
807-34-3742;A;Yangon;Normal;Male;Fashion accessories;5238;1;2619;54999;3/26/2019;19:44:00;Cash;5238;4761904762;2619;58
288-62-1085;A;Yangon;Member;Male;Fashion accessories;3854;5;9635;202335;1/9/2019;13:34:00;Ewallet;1927;4761904762;9635;56
670-71-7306;B;Mandalay;Normal;Male;Sports and travel;4463;6;13389;281169;1/2/2019;20:08:00;Credit card;26778;4761904762;13389;51
660-29-7083;C;Naypyitaw;Normal;Male;Electronic accessories;5587;10;27935;586635;1/15/2019;15:01:00;Cash;5587;4761904762;27935;58
271-77-8740;C;Naypyitaw;Member;Female;Sports and travel;2922;6;8766;184086;1/1/2019;11:40:00;Ewallet;17532;4761904762;8766;5
497-36-0989;A;Yangon;Normal;Male;Fashion accessories;5194;3;7791;163611;2/15/2019;15:21:00;Cash;15582;4761904762;7791;79
291-59-1384;B;Mandalay;Normal;Male;Electronic accessories;603;1;3015;63315;2/28/2019;17:38:00;Cash;603;4761904762;3015;6
860-73-6466;A;Yangon;Member;Female;Sports and travel;3947;2;3947;82887;3/2/2019;16:16:00;Credit card;7894;4761904762;3947;5
549-23-9016;C;Naypyitaw;Member;Female;Food and beverages;1487;2;1487;31227;2/13/2019;18:15:00;Credit card;2974;4761904762;1487;89
896-34-0956;A;Yangon;Normal;Male;Fashion accessories;2132;1;1066;22386;1/26/2019;12:43:00;Cash;2132;4761904762;1066;59
804-38-3935;A;Yangon;Member;Male;Electronic accessories;9378;3;14067;295407;1/30/2019;11:32:00;Credit card;28134;4761904762;14067;59
585-90-0249;A;Yangon;Member;Male;Electronic accessories;7326;1;3663;76923;1/27/2019;18:08:00;Ewallet;7326;4761904762;3663;97
862-29-5914;C;Naypyitaw;Normal;Female;Sports and travel;2238;1;1119;23499;1/30/2019;17:08:00;Credit card;2238;4761904762;1119;86
845-94-6841;C;Naypyitaw;Member;Female;Food and beverages;7288;9;32796;688716;1/8/2019;19:38:00;Cash;65592;4761904762;32796;4
125-45-2293;A;Yangon;Normal;Female;Fashion accessories;991;6;2973;62433;1/19/2019;13:11:00;Cash;5946;4761904762;2973;42
843-73-4724;A;Yangon;Normal;Male;Fashion accessories;741;1;3705;77805;1/25/2019;11:05:00;Cash;741;4761904762;3705;92
409-33-9708;A;Yangon;Normal;Female;Fashion accessories;9848;2;9848;206808;2/19/2019;10:12:00;Ewallet;19696;4761904762;9848;92
658-66-3967;C;Naypyitaw;Normal;Male;Health and beauty;5319;7;186165;3909465;1/14/2019;15:42:00;Ewallet;37233;4761904762;186165;5
866-70-2814;B;Mandalay;Normal;Female;Electronic accessories;5279;10;26395;554295;2/25/2019;11:58:00;Ewallet;5279;4761904762;26395;10
160-22-2687;A;Yangon;Member;Female;Health and beauty;9595;5;239875;5037375;1/23/2019;14:21:00;Ewallet;47975;4761904762;239875;88
895-03-6665;B;Mandalay;Normal;Female;Fashion accessories;3651;9;164295;3450195;2/16/2019;10:52:00;Cash;32859;4761904762;164295;42
770-42-8960;B;Mandalay;Normal;Male;Food and beverages;2112;8;8448;177408;1/1/2019;19:31:00;Cash;16896;4761904762;8448;63
748-45-2862;A;Yangon;Member;Female;Home and lifestyle;2831;4;5662;118902;3/7/2019;18:35:00;Cash;11324;4761904762;5662;82
234-36-2483;B;Mandalay;Normal;Male;Health and beauty;5759;6;17277;362817;2/15/2019;13:51:00;Cash;34554;4761904762;17277;51
316-66-3011;A;Yangon;Member;Female;Food and beverages;4763;9;214335;4501035;1/23/2019;12:35:00;Cash;42867;4761904762;214335;5
848-95-6252;C;Naypyitaw;Member;Female;Home and lifestyle;8627;1;43135;905835;2/20/2019;13:24:00;Ewallet;8627;4761904762;43135;7
840-76-5966;A;Yangon;Member;Male;Sports and travel;1276;2;1276;26796;1/8/2019;18:06:00;Ewallet;2552;4761904762;1276;78
152-03-4217;B;Mandalay;Normal;Female;Home and lifestyle;1128;9;5076;106596;3/17/2019;11:55:00;Credit card;10152;4761904762;5076;43
533-66-5566;B;Mandalay;Normal;Female;Home and lifestyle;5107;7;178745;3753645;1/12/2019;11:42:00;Cash;35749;4761904762;178745;7
124-31-1458;A;Yangon;Member;Female;Electronic accessories;7959;3;119385;2507085;1/8/2019;14:30:00;Cash;23877;4761904762;119385;66
176-78-1170;C;Naypyitaw;Member;Male;Health and beauty;3381;3;50715;1065015;1/26/2019;15:11:00;Ewallet;10143;4761904762;50715;73
361-59-0574;B;Mandalay;Member;Male;Sports and travel;9053;8;36212;760452;3/15/2019;14:48:00;Credit card;72424;4761904762;36212;65
101-81-4070;C;Naypyitaw;Member;Female;Health and beauty;6282;2;6282;131922;1/17/2019;12:36:00;Ewallet;12564;4761904762;6282;49
631-34-1880;C;Naypyitaw;Member;Male;Food and beverages;2431;3;36465;765765;1/8/2019;19:09:00;Credit card;7293;4761904762;36465;43
852-82-2749;A;Yangon;Normal;Male;Sports and travel;6459;4;12918;271278;1/6/2019;13:35:00;Ewallet;25836;4761904762;12918;93
873-14-6353;A;Yangon;Member;Male;Food and beverages;2482;7;8687;182427;2/16/2019;10:33:00;Credit card;17374;4761904762;8687;71
584-66-4073;C;Naypyitaw;Normal;Male;Fashion accessories;565;1;2825;59325;3/13/2019;15:45:00;Ewallet;565;4761904762;2825;96
544-55-9589;B;Mandalay;Member;Female;Electronic accessories;2143;10;10715;225015;1/28/2019;11:51:00;Cash;2143;4761904762;10715;62
166-19-2553;A;Yangon;Member;Male;Sports and travel;8906;6;26718;561078;1/18/2019;17:26:00;Cash;53436;4761904762;26718;99
737-88-5876;A;Yangon;Member;Male;Home and lifestyle;2329;4;4658;97818;3/19/2019;11:52:00;Credit card;9316;4761904762;4658;59
154-87-7367;C;Naypyitaw;Normal;Male;Home and lifestyle;6526;8;26104;548184;3/15/2019;14:04:00;Ewallet;52208;4761904762;26104;63
885-56-0389;C;Naypyitaw;Member;Male;Fashion accessories;5235;1;26175;549675;2/12/2019;17:49:00;Cash;5235;4761904762;26175;4
608-05-3804;B;Mandalay;Member;Male;Electronic accessories;3975;1;19875;417375;2/25/2019;20:19:00;Cash;3975;4761904762;19875;61
448-61-3783;A;Yangon;Normal;Female;Electronic accessories;9002;8;36008;756168;3/21/2019;16:08:00;Credit card;72016;4761904762;36008;45
761-49-0439;B;Mandalay;Member;Female;Electronic accessories;121;8;484;10164;1/19/2019;10:17:00;Ewallet;968;4761904762;484;86
490-95-0021;B;Mandalay;Member;Female;Food and beverages;3321;10;16605;348705;1/8/2019;14:25:00;Ewallet;3321;4761904762;16605;6
115-38-7388;C;Naypyitaw;Member;Female;Fashion accessories;1018;8;4072;85512;3/30/2019;12:51:00;Credit card;8144;4761904762;4072;95
311-13-6971;B;Mandalay;Member;Male;Sports and travel;3199;10;15995;335895;2/20/2019;15:18:00;Credit card;3199;4761904762;15995;99
291-55-6563;A;Yangon;Member;Female;Home and lifestyle;3442;6;10326;216846;3/30/2019;12:45:00;Ewallet;20652;4761904762;10326;75
548-48-3156;A;Yangon;Member;Female;Food and beverages;8334;2;8334;175014;3/19/2019;13:37:00;Cash;16668;4761904762;8334;76
460-93-5834;A;Yangon;Normal;Male;Sports and travel;4558;7;15953;335013;1/13/2019;10:03:00;Cash;31906;4761904762;15953;5
325-89-4209;A;Yangon;Member;Male;Food and beverages;879;1;4395;92295;2/5/2019;19:42:00;Ewallet;879;4761904762;4395;67
884-80-6021;A;Yangon;Member;Female;Electronic accessories;7347;10;36735;771435;3/23/2019;13:14:00;Ewallet;7347;4761904762;36735;95
137-74-8729;C;Naypyitaw;Normal;Female;Fashion accessories;1219;8;4876;102396;3/13/2019;12:47:00;Ewallet;9752;4761904762;4876;68
880-46-5796;A;Yangon;Member;Male;Sports and travel;7692;10;3846;80766;3/17/2019;19:53:00;Ewallet;7692;4761904762;3846;56
389-70-2397;C;Naypyitaw;Normal;Female;Health and beauty;8366;5;20915;439215;2/21/2019;10:26:00;Cash;4183;4761904762;20915;72
114-35-5271;B;Mandalay;Normal;Female;Electronic accessories;5791;8;23164;486444;2/7/2019;15:06:00;Cash;46328;4761904762;23164;81
607-76-6216;C;Naypyitaw;Member;Female;Fashion accessories;9249;5;231225;4855725;3/2/2019;16:35:00;Credit card;46245;4761904762;231225;86
715-20-1673;B;Mandalay;Normal;Male;Electronic accessories;2838;5;7095;148995;3/6/2019;20:57:00;Cash;1419;4761904762;7095;94
811-35-1094;B;Mandalay;Member;Male;Electronic accessories;5045;6;15135;317835;2/6/2019;15:16:00;Credit card;3027;4761904762;15135;89
699-88-1972;B;Mandalay;Normal;Male;Health and beauty;9916;8;39664;832944;1/28/2019;17:47:00;Credit card;79328;4761904762;39664;42
781-84-8059;C;Naypyitaw;Normal;Male;Fashion accessories;6074;7;21259;446439;1/18/2019;16:23:00;Ewallet;42518;4761904762;21259;5
409-49-6995;C;Naypyitaw;Member;Female;Food and beverages;4727;6;14181;297801;2/5/2019;10:17:00;Cash;28362;4761904762;14181;88
725-54-0677;C;Naypyitaw;Member;Male;Health and beauty;856;7;2996;62916;3/2/2019;13:50:00;Cash;5992;4761904762;2996;53
146-09-5432;A;Yangon;Member;Male;Food and beverages;3504;9;15768;331128;2/9/2019;19:17:00;Ewallet;31536;4761904762;15768;46
377-79-7592;C;Naypyitaw;Member;Female;Electronic accessories;4484;9;20178;423738;1/14/2019;14:00:00;Credit card;40356;4761904762;20178;75
509-10-0516;B;Mandalay;Normal;Male;Home and lifestyle;4597;4;9194;193074;2/9/2019;12:02:00;Ewallet;18388;4761904762;9194;51
595-94-9924;A;Yangon;Member;Female;Health and beauty;2773;5;69325;1455825;3/26/2019;20:21:00;Credit card;13865;4761904762;69325;42
865-41-9075;A;Yangon;Normal;Male;Food and beverages;1153;7;40355;847455;1/28/2019;17:35:00;Cash;8071;4761904762;40355;81
545-07-8534;C;Naypyitaw;Normal;Female;Health and beauty;5832;2;5832;122472;2/14/2019;12:42:00;Ewallet;11664;4761904762;5832;6
118-62-1812;C;Naypyitaw;Member;Female;Home and lifestyle;7838;4;15676;329196;3/24/2019;17:56:00;Cash;31352;4761904762;15676;79
450-42-3339;C;Naypyitaw;Normal;Male;Health and beauty;8461;10;42305;888405;2/9/2019;18:58:00;Credit card;8461;4761904762;42305;88
851-98-3555;B;Mandalay;Normal;Female;Health and beauty;8288;5;2072;43512;3/24/2019;14:08:00;Credit card;4144;4761904762;2072;66
186-71-5196;A;Yangon;Member;Female;Food and beverages;7954;2;7954;167034;3/27/2019;16:30:00;Ewallet;15908;4761904762;7954;62
624-01-8356;B;Mandalay;Normal;Female;Home and lifestyle;4901;10;24505;514605;1/27/2019;10:44:00;Credit card;4901;4761904762;24505;42
313-66-9943;B;Mandalay;Member;Female;Food and beverages;2915;3;43725;918225;3/27/2019;20:29:00;Credit card;8745;4761904762;43725;73
151-27-8496;C;Naypyitaw;Normal;Female;Electronic accessories;5613;4;11226;235746;1/19/2019;11:43:00;Ewallet;22452;4761904762;11226;86
453-33-6436;A;Yangon;Normal;Female;Home and lifestyle;9312;8;37248;782208;2/7/2019;10:09:00;Cash;74496;4761904762;37248;68
522-57-8364;A;Yangon;Member;Male;Fashion accessories;5134;8;20536;431256;1/31/2019;10:00:00;Ewallet;41072;4761904762;20536;76
459-45-2396;A;Yangon;Member;Female;Food and beverages;996;3;1494;31374;2/25/2019;18:45:00;Cash;2988;4761904762;1494;58
717-96-4189;C;Naypyitaw;Normal;Female;Electronic accessories;3549;6;10647;223587;2/2/2019;12:40:00;Cash;21294;4761904762;10647;41
722-13-2115;C;Naypyitaw;Member;Male;Sports and travel;4285;1;21425;449925;3/14/2019;15:36:00;Credit card;4285;4761904762;21425;93
749-81-8133;A;Yangon;Normal;Female;Fashion accessories;9467;4;18934;397614;3/11/2019;12:04:00;Cash;37868;4761904762;18934;68
777-67-2495;B;Mandalay;Normal;Male;Home and lifestyle;6897;3;103455;2172555;2/22/2019;11:26:00;Ewallet;20691;4761904762;103455;87
636-98-3364;B;Mandalay;Member;Female;Electronic accessories;2626;3;3939;82719;3/2/2019;12:36:00;Ewallet;7878;4761904762;3939;63
246-55-6923;C;Naypyitaw;Member;Female;Home and lifestyle;3579;9;161055;3382155;3/10/2019;15:06:00;Credit card;32211;4761904762;161055;51
181-82-6255;B;Mandalay;Normal;Female;Home and lifestyle;1637;6;4911;103131;2/8/2019;10:58:00;Cash;9822;4761904762;4911;7
838-02-1821;C;Naypyitaw;Member;Female;Home and lifestyle;1273;2;1273;26733;2/22/2019;12:10:00;Credit card;2546;4761904762;1273;52
887-42-0517;C;Naypyitaw;Normal;Female;Sports and travel;8314;7;29099;611079;1/10/2019;10:31:00;Credit card;58198;4761904762;29099;66
457-12-0244;C;Naypyitaw;Member;Female;Sports and travel;3522;6;10566;221886;3/14/2019;13:49:00;Ewallet;21132;4761904762;10566;65
226-34-0034;B;Mandalay;Normal;Female;Electronic accessories;1378;4;2756;57876;1/10/2019;11:10:00;Ewallet;5512;4761904762;2756;9
321-49-7382;B;Mandalay;Member;Male;Sports and travel;8831;1;44155;927255;2/15/2019;17:38:00;Credit card;8831;4761904762;44155;52
397-25-8725;A;Yangon;Member;Female;Health and beauty;3962;9;17829;374409;1/13/2019;17:54:00;Credit card;35658;4761904762;17829;68
431-66-2305;B;Mandalay;Normal;Female;Electronic accessories;8825;9;397125;8339625;2/15/2019;20:51:00;Credit card;79425;4761904762;397125;76
825-94-5922;B;Mandalay;Normal;Male;Sports and travel;2531;2;2531;53151;3/2/2019;19:26:00;Ewallet;5062;4761904762;2531;72
641-62-7288;B;Mandalay;Normal;Male;Home and lifestyle;9992;6;29976;629496;3/24/2019;13:33:00;Ewallet;59952;4761904762;29976;71
756-93-1854;C;Naypyitaw;Member;Female;Fashion accessories;8335;2;8335;175035;2/2/2019;14:05:00;Credit card;1667;4761904762;8335;95
243-55-8457;A;Yangon;Normal;Female;Food and beverages;7444;10;3722;78162;2/27/2019;11:40:00;Ewallet;7444;4761904762;3722;51
458-10-8612;C;Naypyitaw;Normal;Male;Health and beauty;6408;7;22428;470988;1/20/2019;12:27:00;Ewallet;44856;4761904762;22428;76
501-61-1753;B;Mandalay;Normal;Female;Home and lifestyle;6315;6;18945;397845;1/3/2019;20:24:00;Ewallet;3789;4761904762;18945;98
235-06-8510;C;Naypyitaw;Member;Male;Home and lifestyle;8572;3;12858;270018;1/24/2019;20:59:00;Ewallet;25716;4761904762;12858;51
433-08-7822;C;Naypyitaw;Normal;Female;Health and beauty;7889;7;276115;5798415;1/5/2019;19:48:00;Ewallet;55223;4761904762;276115;75
361-85-2571;A;Yangon;Normal;Female;Sports and travel;8948;5;2237;46977;3/30/2019;10:18:00;Cash;4474;4761904762;2237;74
131-70-8179;A;Yangon;Member;Female;Health and beauty;9209;3;138135;2900835;2/17/2019;16:27:00;Cash;27627;4761904762;138135;42
500-02-2261;C;Naypyitaw;Normal;Female;Food and beverages;5729;6;17187;360927;3/21/2019;17:04:00;Ewallet;34374;4761904762;17187;59
720-72-2436;A;Yangon;Normal;Male;Food and beverages;6652;4;13304;279384;3/2/2019;18:14:00;Ewallet;26608;4761904762;13304;69
702-83-5291;C;Naypyitaw;Member;Male;Fashion accessories;9982;9;44919;943299;3/27/2019;10:43:00;Cash;89838;4761904762;44919;66
809-69-9497;A;Yangon;Normal;Female;Home and lifestyle;4568;10;2284;47964;1/19/2019;19:30:00;Ewallet;4568;4761904762;2284;57
449-16-6770;A;Yangon;Normal;Male;Health and beauty;5079;5;126975;2666475;2/19/2019;14:53:00;Credit card;25395;4761904762;126975;53
333-23-2632;A;Yangon;Member;Male;Health and beauty;1008;7;3528;74088;3/28/2019;20:14:00;Cash;7056;4761904762;3528;42
489-82-1237;A;Yangon;Normal;Female;Electronic accessories;9388;7;32858;690018;1/5/2019;11:51:00;Credit card;65716;4761904762;32858;73
859-97-6048;C;Naypyitaw;Member;Male;Electronic accessories;8425;2;8425;176925;3/26/2019;14:13:00;Credit card;1685;4761904762;8425;53
676-10-2200;B;Mandalay;Member;Male;Fashion accessories;5378;1;2689;56469;2/3/2019;20:13:00;Ewallet;5378;4761904762;2689;47
373-88-1424;C;Naypyitaw;Member;Male;Home and lifestyle;3581;5;89525;1880025;2/6/2019;18:44:00;Ewallet;17905;4761904762;89525;79
365-16-4334;B;Mandalay;Normal;Female;Food and beverages;2643;8;10572;222012;2/24/2019;14:26:00;Ewallet;21144;4761904762;10572;89
503-21-4385;B;Mandalay;Member;Male;Health and beauty;3991;3;59865;1257165;2/21/2019;12:40:00;Ewallet;11973;4761904762;59865;93
305-89-2768;B;Mandalay;Member;Female;Home and lifestyle;219;3;3285;68985;1/9/2019;18:43:00;Ewallet;657;4761904762;3285;47
574-80-1489;B;Mandalay;Member;Female;Food and beverages;6285;4;1257;26397;2/25/2019;13:22:00;Ewallet;2514;4761904762;1257;87
784-08-0310;C;Naypyitaw;Member;Female;Food and beverages;2104;4;4208;88368;1/13/2019;13:58:00;Cash;8416;4761904762;4208;76
200-40-6154;B;Mandalay;Member;Male;Home and lifestyle;6591;6;19773;415233;2/9/2019;11:45:00;Cash;39546;4761904762;19773;57
846-10-0341;A;Yangon;Normal;Female;Fashion accessories;4257;7;148995;3128895;1/6/2019;11:51:00;Cash;29799;4761904762;148995;68
577-34-7579;C;Naypyitaw;Member;Male;Food and beverages;5049;9;227205;4771305;1/10/2019;17:16:00;Cash;45441;4761904762;227205;54
430-02-3888;B;Mandalay;Normal;Male;Electronic accessories;4602;6;13806;289926;2/7/2019;15:55:00;Cash;27612;4761904762;13806;71
867-47-1948;C;Naypyitaw;Normal;Female;Home and lifestyle;158;10;79;1659;1/9/2019;12:07:00;Cash;158;4761904762;79;78
384-59-6655;A;Yangon;Member;Female;Food and beverages;9866;9;44397;932337;2/19/2019;15:07:00;Cash;88794;4761904762;44397;84
256-58-3609;C;Naypyitaw;Member;Male;Fashion accessories;9198;1;4599;96579;3/18/2019;15:29:00;Cash;9198;4761904762;4599;98
324-92-3863;A;Yangon;Member;Male;Electronic accessories;2089;2;2089;43869;2/5/2019;18:45:00;Cash;4178;4761904762;2089;98
593-08-5916;A;Yangon;Normal;Female;Fashion accessories;155;1;775;16275;3/19/2019;15:23:00;Credit card;155;4761904762;775;74
364-34-2972;C;Naypyitaw;Member;Male;Electronic accessories;9682;3;14523;304983;3/30/2019;20:37:00;Cash;29046;4761904762;14523;67
794-42-3736;B;Mandalay;Normal;Male;Food and beverages;3333;2;3333;69993;1/26/2019;14:41:00;Credit card;6666;4761904762;3333;64
172-42-8274;B;Mandalay;Normal;Female;Electronic accessories;3827;2;3827;80367;3/2/2019;18:18:00;Credit card;7654;4761904762;3827;58
558-60-5016;A;Yangon;Normal;Female;Home and lifestyle;333;9;14985;314685;3/4/2019;15:27:00;Ewallet;2997;4761904762;14985;72
195-06-0432;A;Yangon;Member;Male;Home and lifestyle;8101;3;121515;2551815;1/13/2019;12:55:00;Credit card;24303;4761904762;121515;93
605-03-2706;A;Yangon;Normal;Female;Health and beauty;158;3;237;4977;3/25/2019;18:02:00;Cash;474;4761904762;237;95
214-30-2776;B;Mandalay;Member;Female;Electronic accessories;3449;5;86225;1810725;3/11/2019;19:44:00;Credit card;17245;4761904762;86225;9
746-04-1077;B;Mandalay;Member;Female;Food and beverages;8463;10;42315;888615;1/1/2019;11:36:00;Credit card;8463;4761904762;42315;9
448-34-8700;B;Mandalay;Member;Male;Home and lifestyle;3691;7;129185;2712885;2/10/2019;13:51:00;Ewallet;25837;4761904762;129185;67
